video-id,t-start,t-end,score,label
video_validation_0000369,505.2,517.0,0.017644484,HighJump
video_validation_0000369,518.7,529.2,0.023840131,HighJump
video_validation_0000369,532.5,532.6,0.0021773207,HighJump
video_validation_0000369,534.1,537.1,0.019889347,HighJump
video_validation_0000369,552.5,575.2,0.31322452,HighJump
video_validation_0000369,576.9,579.1,0.018762978,HighJump
video_validation_0000369,581.3,581.4,0.04905456,HighJump
video_validation_0000369,582.4,585.2,0.016363978,HighJump
video_validation_0000369,606.0,617.2,0.06914256,HighJump
video_validation_0000369,618.6,622.3,9.667719e-05,HighJump
video_validation_0000369,623.0,630.6,0.00050482986,HighJump
video_validation_0000369,631.3,634.4,2.2049971e-05,HighJump
video_validation_0000369,638.1,638.9,0.0141874,HighJump
video_validation_0000369,642.1,643.0,0.0019438124,HighJump
video_validation_0000369,645.1,645.6,2.0470105e-05,HighJump
video_validation_0000369,646.9,651.4,0.00020340158,HighJump
video_validation_0000369,661.2,691.6,0.043376636,HighJump
video_validation_0000369,692.3,692.6,0.00021369966,HighJump
video_validation_0000369,703.3,705.0,0.021660125,HighJump
video_validation_0000369,707.3,707.7,0.022622075,HighJump
video_validation_0000369,722.9,726.0,0.016445335,HighJump
video_validation_0000369,729.1,729.2,0.000675495,HighJump
video_validation_0000369,735.5,750.6,0.054798603,HighJump
video_validation_0000369,752.4,765.7,0.0141341165,HighJump
video_validation_0000369,772.9,773.7,0.0024032767,HighJump
video_validation_0000369,776.5,777.5,0.025947835,HighJump
video_validation_0000369,786.5,786.7,0.017947802,HighJump
video_validation_0000369,815.0,816.1,9.338678e-08,HighJump
video_validation_0000369,819.8,828.3,0.03853225,HighJump
video_validation_0000369,829.7,833.2,0.00046858072,HighJump
video_validation_0000369,834.9,882.4,0.01238198,HighJump
video_validation_0000369,883.6,885.7,0.0061143,HighJump
video_validation_0000369,893.6,893.8,0.18247652,HighJump
video_validation_0000369,912.0,913.2,0.1751585,HighJump
video_validation_0000369,915.1,915.2,0.098507516,HighJump
video_validation_0000369,919.3,921.7,0.35177532,HighJump
video_validation_0000369,942.4,942.7,0.008394247,HighJump
video_validation_0000369,956.7,957.6,0.0020080907,HighJump
video_validation_0000369,958.8,959.4,0.37218776,HighJump
video_validation_0000369,960.7,961.9,0.20240347,HighJump
video_validation_0000369,977.1,982.0,0.08904767,HighJump
video_validation_0000369,984.4,986.4,0.038660996,HighJump
video_validation_0000369,1020.4,1020.7,0.09843806,HighJump
video_validation_0000369,1132.9,1134.0,0.1984923,HighJump
video_validation_0000369,1148.5,1149.0,0.004822573,HighJump
video_validation_0000202,3.0,13.7,0.07225314,HighJump
video_validation_0000202,14.7,17.4,0.005276928,HighJump
video_validation_0000202,18.4,19.3,0.0013684141,HighJump
video_validation_0000202,22.5,22.8,1.2211247e-05,HighJump
video_validation_0000202,24.1,36.0,0.5797135,HighJump
video_validation_0000202,38.4,46.2,0.008943544,HighJump
video_validation_0000202,52.0,53.1,0.00011588797,HighJump
video_validation_0000202,59.1,61.8,0.00013626242,HighJump
video_validation_0000202,67.0,69.6,0.8735085,HighJump
video_validation_0000202,70.4,74.7,0.9901211,HighJump
video_validation_0000202,75.9,76.1,0.00017047187,HighJump
video_validation_0000202,77.3,80.3,0.29760623,HighJump
video_validation_0000202,81.3,85.5,0.72770965,HighJump
video_validation_0000202,88.1,88.7,0.00018963218,HighJump
video_validation_0000202,89.5,101.4,0.0029107654,HighJump
video_validation_0000202,102.1,112.9,0.3752728,HighJump
video_validation_0000202,114.0,115.2,0.001175575,HighJump
video_validation_0000202,118.3,121.3,0.22871625,HighJump
video_validation_0000202,128.3,128.6,1.41527835e-05,HighJump
video_validation_0000202,133.1,134.0,7.4171794e-06,HighJump
video_validation_0000202,145.7,147.8,0.017440537,HighJump
video_validation_0000202,151.4,151.8,0.012703436,HighJump
video_validation_0000202,154.5,154.7,4.2310134e-08,HighJump
video_validation_0000202,158.5,160.8,0.0079620145,HighJump
video_validation_0000202,172.8,174.6,4.5930417e-05,HighJump
video_validation_0000202,178.0,180.7,0.0009924829,HighJump
video_validation_0000202,183.8,187.2,0.00017103474,HighJump
video_validation_0000282,0.0,15.2,0.95132715,GolfSwing
video_validation_0000282,23.9,24.3,1.3010396e-05,GolfSwing
video_validation_0000282,28.6,35.9,0.92612463,GolfSwing
video_validation_0000318,24.6,34.4,0.49692753,Shotput
video_validation_0000318,39.5,45.6,0.0077849664,Shotput
video_validation_0000318,46.3,46.7,0.0013771339,Shotput
video_validation_0000318,47.5,48.3,0.01254757,Shotput
video_validation_0000318,49.5,50.7,0.05271823,Shotput
video_validation_0000318,51.5,51.8,0.23900828,Shotput
video_validation_0000318,58.2,69.1,0.0023012024,Shotput
video_validation_0000318,70.1,73.3,1.0756106e-05,Shotput
video_validation_0000318,74.3,76.4,0.00020884881,Shotput
video_validation_0000318,77.1,78.8,0.0029168928,Shotput
video_validation_0000318,80.3,82.5,0.005641939,Shotput
video_validation_0000318,85.1,97.1,0.04503756,Shotput
video_validation_0000318,102.1,102.6,4.4143213e-05,Shotput
video_validation_0000318,108.8,113.9,1.4319611e-05,Shotput
video_validation_0000318,115.4,115.6,2.8606139e-05,Shotput
video_validation_0000318,119.1,122.4,0.0017024745,Shotput
video_validation_0000318,124.9,126.5,0.00058172975,Shotput
video_validation_0000318,130.0,131.9,4.389026e-05,Shotput
video_validation_0000318,132.6,141.0,9.138842e-05,Shotput
video_validation_0000318,141.9,165.6,0.32270128,Shotput
video_validation_0000318,168.1,168.4,2.8348455e-09,Shotput
video_validation_0000318,169.9,171.4,2.3847743e-08,Shotput
video_validation_0000318,173.7,174.2,1.141863e-09,Shotput
video_validation_0000318,176.0,176.3,9.536775e-05,Shotput
video_validation_0000318,179.1,186.7,5.5251535e-06,Shotput
video_validation_0000314,0.0,3.1,0.0111335935,HammerThrow
video_validation_0000314,4.5,6.5,0.99219394,HammerThrow
video_validation_0000314,14.0,14.4,0.86357,HammerThrow
video_validation_0000314,15.2,16.9,0.86334366,HammerThrow
video_validation_0000314,18.5,19.0,0.00034749007,HammerThrow
video_validation_0000314,20.3,29.3,0.046177894,HammerThrow
video_validation_0000314,30.1,30.3,0.0044760336,HammerThrow
video_validation_0000314,32.2,39.0,0.008063311,HammerThrow
video_validation_0000314,39.8,49.3,0.00030855718,HammerThrow
video_validation_0000314,50.7,58.6,0.05639033,HammerThrow
video_validation_0000314,60.6,60.9,0.17601886,HammerThrow
video_validation_0000314,64.8,71.8,0.008918462,HammerThrow
video_validation_0000314,74.3,81.4,0.003937117,HammerThrow
video_validation_0000314,82.9,99.4,0.12012213,HammerThrow
video_validation_0000314,101.8,109.1,0.00019937419,HammerThrow
video_validation_0000314,112.2,128.6,0.22638269,HammerThrow
video_validation_0000314,132.9,148.3,0.10654654,HammerThrow
video_validation_0000314,149.7,155.2,0.019547267,HammerThrow
video_validation_0000314,158.8,159.3,0.38073057,HammerThrow
video_validation_0000314,160.3,167.4,0.009133939,HammerThrow
video_validation_0000314,171.2,171.5,0.0038836512,HammerThrow
video_validation_0000314,176.6,177.0,0.05297446,HammerThrow
video_validation_0000314,178.4,188.3,0.016806588,HammerThrow
video_validation_0000314,191.0,198.9,0.0126582375,HammerThrow
video_validation_0000314,201.4,210.2,0.064855054,HammerThrow
video_validation_0000314,212.2,212.8,0.0060341894,HammerThrow
video_validation_0000314,215.0,216.0,1.0833294e-05,HammerThrow
video_validation_0000314,216.7,222.2,3.609591e-05,HammerThrow
video_validation_0000314,223.1,227.7,0.0036488615,HammerThrow
video_validation_0000314,228.9,234.1,0.033255767,HammerThrow
video_validation_0000314,236.5,253.3,0.0038298636,HammerThrow
video_validation_0000314,255.6,256.0,0.00054133026,HammerThrow
video_validation_0000314,256.9,257.5,0.10692318,HammerThrow
video_validation_0000314,258.2,262.4,5.33518e-05,HammerThrow
video_validation_0000314,263.7,271.9,0.014079157,HammerThrow
video_validation_0000314,273.9,273.9,0.0391227,HammerThrow
video_validation_0000314,275.8,281.6,0.027932106,HammerThrow
video_validation_0000314,287.8,288.5,0.036036834,HammerThrow
video_validation_0000314,290.6,294.9,0.0067478674,HammerThrow
video_validation_0000314,296.4,296.6,0.010669308,HammerThrow
video_validation_0000314,297.3,300.9,0.00023513549,HammerThrow
video_validation_0000314,304.5,312.7,0.0035248974,HammerThrow
video_validation_0000314,316.6,324.8,0.05414643,HammerThrow
video_validation_0000314,328.8,329.6,0.00024837398,HammerThrow
video_validation_0000314,331.7,336.1,0.0001254928,HammerThrow
video_validation_0000314,339.8,343.1,0.004854128,HammerThrow
video_validation_0000314,346.8,347.6,0.24560258,HammerThrow
video_validation_0000314,348.3,353.1,0.12335892,HammerThrow
video_validation_0000314,354.3,354.8,5.0064104e-06,HammerThrow
video_validation_0000314,355.9,360.6,0.003502354,HammerThrow
video_validation_0000314,361.9,362.5,0.10734634,HammerThrow
video_validation_0000314,364.6,366.5,0.0021705343,HammerThrow
video_validation_0000314,368.4,370.1,1.9275597e-06,HammerThrow
video_validation_0000314,371.1,371.5,0.0056083514,HammerThrow
video_validation_0000314,373.4,381.7,0.18545124,HammerThrow
video_validation_0000314,383.4,384.1,0.083876364,HammerThrow
video_validation_0000314,387.4,393.3,5.1833482e-05,HammerThrow
video_validation_0000314,394.6,402.4,0.006473903,HammerThrow
video_validation_0000314,404.3,411.5,0.001242728,HammerThrow
video_validation_0000314,413.4,419.3,0.09763076,HammerThrow
video_validation_0000314,420.9,426.9,0.058636826,HammerThrow
video_validation_0000314,431.0,431.5,0.03979747,HammerThrow
video_validation_0000314,432.4,436.4,0.08771808,HammerThrow
video_validation_0000314,439.5,442.0,1.7351862e-08,HammerThrow
video_validation_0000314,447.0,452.5,0.009799183,HammerThrow
video_validation_0000314,456.1,460.8,0.000116836214,HammerThrow
video_validation_0000314,464.9,465.3,0.0005473122,HammerThrow
video_validation_0000314,466.3,470.4,4.2694446e-06,HammerThrow
video_validation_0000314,472.4,480.4,0.22615722,HammerThrow
video_validation_0000314,483.0,490.4,1.3722926e-05,HammerThrow
video_validation_0000314,491.1,498.6,0.009846852,HammerThrow
video_validation_0000314,500.0,500.5,0.042814948,HammerThrow
video_validation_0000314,502.8,510.5,2.0988471e-05,HammerThrow
video_validation_0000314,511.8,519.2,0.06491377,HammerThrow
video_validation_0000314,520.3,520.4,5.1152906e-06,HammerThrow
video_validation_0000314,522.8,528.6,0.0012470485,HammerThrow
video_validation_0000314,533.6,537.7,0.04375555,HammerThrow
video_validation_0000314,538.9,539.3,8.1905074e-07,HammerThrow
video_validation_0000314,542.5,543.6,3.783478e-07,HammerThrow
video_validation_0000314,544.4,544.6,6.233239e-07,HammerThrow
video_validation_0000314,546.3,546.6,0.22210926,HammerThrow
video_validation_0000314,549.3,555.6,0.2993974,HammerThrow
video_validation_0000314,557.9,563.2,0.00012293043,HammerThrow
video_validation_0000314,564.3,564.8,0.035155114,HammerThrow
video_validation_0000314,565.6,566.0,0.0022924943,HammerThrow
video_validation_0000314,567.1,571.3,0.004662024,HammerThrow
video_validation_0000314,573.2,573.6,0.0014372695,HammerThrow
video_validation_0000314,574.9,591.6,0.0010724,HammerThrow
video_validation_0000314,593.7,609.3,0.001832618,HammerThrow
video_validation_0000314,611.9,612.2,0.0021804958,HammerThrow
video_validation_0000314,613.2,613.8,0.025010316,HammerThrow
video_validation_0000314,614.5,618.5,0.04556603,HammerThrow
video_validation_0000314,621.5,633.5,0.047114532,HammerThrow
video_validation_0000314,634.4,635.1,0.0006772509,HammerThrow
video_validation_0000314,636.4,638.7,2.5276386e-06,HammerThrow
video_validation_0000314,643.5,648.5,0.076656625,HammerThrow
video_validation_0000314,651.0,652.0,0.00013518098,HammerThrow
video_validation_0000314,655.1,656.8,6.8434542e-06,HammerThrow
video_validation_0000314,661.9,667.1,0.00034789034,HammerThrow
video_validation_0000314,673.5,674.3,8.1143135e-06,HammerThrow
video_validation_0000314,675.2,679.8,0.001963842,HammerThrow
video_validation_0000314,684.5,689.3,0.1372121,HammerThrow
video_validation_0000314,694.7,697.0,0.0003898865,HammerThrow
video_validation_0000314,705.2,705.3,6.4936125e-05,HammerThrow
video_validation_0000314,711.6,713.5,0.00499314,HammerThrow
video_validation_0000314,716.6,716.9,0.03061204,HammerThrow
video_validation_0000314,718.5,721.4,0.009174791,HammerThrow
video_validation_0000314,727.0,728.6,0.003232383,HammerThrow
video_validation_0000314,729.5,733.7,0.026158,HammerThrow
video_validation_0000314,734.9,735.4,1.1322402e-05,HammerThrow
video_validation_0000314,738.5,739.0,1.8299655e-06,HammerThrow
video_validation_0000314,740.0,740.9,2.617797e-05,HammerThrow
video_validation_0000314,745.6,745.7,1.3699434e-05,HammerThrow
video_validation_0000314,748.0,748.7,0.00020558784,HammerThrow
video_validation_0000314,755.5,755.7,0.5696844,HammerThrow
video_validation_0000314,757.0,757.9,0.29976833,HammerThrow
video_validation_0000314,758.8,759.3,7.558888e-07,HammerThrow
video_validation_0000314,760.1,761.4,0.023403157,HammerThrow
video_validation_0000314,762.7,763.2,0.01680007,HammerThrow
video_validation_0000314,766.7,768.2,0.023813622,HammerThrow
video_validation_0000314,772.8,773.2,0.0002650784,HammerThrow
video_validation_0000314,776.0,777.3,7.0821065e-05,HammerThrow
video_validation_0000314,781.1,781.9,9.908788e-06,HammerThrow
video_validation_0000314,785.8,786.5,1.0829463e-07,HammerThrow
video_validation_0000314,787.4,787.7,6.123096e-05,HammerThrow
video_validation_0000314,793.3,797.5,0.11066704,HammerThrow
video_validation_0000314,801.3,803.3,0.022906566,HammerThrow
video_validation_0000314,804.1,806.4,0.09200933,HammerThrow
video_validation_0000314,807.2,807.9,0.0044026817,HammerThrow
video_validation_0000314,812.1,812.2,7.0683973e-06,HammerThrow
video_validation_0000314,813.1,813.5,3.3298824e-05,HammerThrow
video_validation_0000314,814.2,817.8,0.046513196,HammerThrow
video_validation_0000314,822.0,823.1,3.2338367e-06,HammerThrow
video_validation_0000314,824.8,829.0,1.2959179e-05,HammerThrow
video_validation_0000314,832.1,837.9,0.026763555,HammerThrow
video_validation_0000314,841.4,842.5,0.654534,HammerThrow
video_validation_0000314,843.3,849.2,0.046871204,HammerThrow
video_validation_0000314,850.2,858.0,0.14834829,HammerThrow
video_validation_0000314,860.6,865.3,3.4856098e-06,HammerThrow
video_validation_0000314,866.1,867.7,0.09927782,HammerThrow
video_validation_0000314,874.7,875.3,1.7497792e-08,HammerThrow
video_validation_0000314,879.6,879.9,0.018964771,HammerThrow
video_validation_0000314,882.9,886.4,0.003428341,HammerThrow
video_validation_0000314,890.2,890.5,0.0033960715,HammerThrow
video_validation_0000314,891.6,897.2,0.041120328,HammerThrow
video_validation_0000059,4.8,13.2,0.9999968,Billiards
video_validation_0000059,22.7,31.3,0.9998373,Billiards
video_validation_0000059,37.7,53.1,0.9999176,Billiards
video_validation_0000059,67.6,71.1,0.22273102,Billiards
video_validation_0000059,77.8,88.5,0.9999981,Billiards
video_validation_0000059,90.9,95.3,0.7815586,Billiards
video_validation_0000059,100.3,100.7,6.905725e-05,Billiards
video_validation_0000059,101.9,106.2,0.9986332,Billiards
video_validation_0000059,110.7,115.9,0.99477094,Billiards
video_validation_0000059,123.1,130.0,0.9954016,Billiards
video_validation_0000059,132.4,137.8,0.999995,Billiards
video_validation_0000059,144.8,154.1,0.99996173,Billiards
video_validation_0000059,163.4,179.3,0.99999774,Billiards
video_validation_0000059,182.7,194.9,0.8523921,Billiards
video_validation_0000059,202.8,203.3,0.9917589,Billiards
video_validation_0000059,204.1,207.4,0.99999976,Billiards
video_validation_0000059,211.1,219.3,0.99974746,Billiards
video_validation_0000205,0.0,2.6,0.32440314,HighJump
video_validation_0000205,4.7,9.7,0.37392867,HighJump
video_validation_0000205,14.8,16.8,0.0011091742,HighJump
video_validation_0000205,29.4,30.5,0.0011573244,HighJump
video_validation_0000205,31.6,33.9,0.55012476,HighJump
video_validation_0000205,35.0,37.7,0.86957306,HighJump
video_validation_0000205,49.0,49.5,9.8660676e-05,HighJump
video_validation_0000205,53.3,54.0,0.0038775774,HighJump
video_validation_0000205,56.4,57.8,0.04660054,HighJump
video_validation_0000205,59.3,61.4,0.7814145,HighJump
video_validation_0000205,63.0,64.9,0.82066226,HighJump
video_validation_0000205,71.0,73.8,0.13837497,HighJump
video_validation_0000205,76.2,78.4,0.427903,HighJump
video_validation_0000205,84.0,84.7,0.020843534,HighJump
video_validation_0000205,87.7,90.7,0.6696839,HighJump
video_validation_0000205,92.9,95.2,0.041202243,HighJump
video_validation_0000205,96.3,99.3,0.687427,HighJump
video_validation_0000205,103.8,107.2,0.72851914,HighJump
video_validation_0000205,110.9,111.2,6.91357e-05,HighJump
video_validation_0000205,113.6,113.8,0.13029146,HighJump
video_validation_0000205,115.0,117.2,0.9526702,HighJump
video_validation_0000205,118.3,120.7,0.025867952,HighJump
video_validation_0000205,121.8,124.4,0.8264775,HighJump
video_validation_0000205,133.6,133.8,4.30649e-06,HighJump
video_validation_0000205,143.8,143.9,0.0300773,HighJump
video_validation_0000205,146.1,148.3,0.9561021,HighJump
video_validation_0000205,149.6,151.5,0.50650924,HighJump
video_validation_0000205,152.7,155.5,0.9695002,HighJump
video_validation_0000205,160.2,162.4,0.4706316,HighJump
video_validation_0000205,163.4,164.9,0.06316495,HighJump
video_validation_0000205,170.8,173.1,0.13251539,HighJump
video_validation_0000205,174.6,176.0,0.68057024,HighJump
video_validation_0000205,178.1,180.1,0.2923746,HighJump
video_validation_0000205,182.0,183.0,0.34840536,HighJump
video_validation_0000205,186.6,187.2,0.031737633,HighJump
video_validation_0000205,189.2,189.4,0.004746605,HighJump
video_validation_0000205,191.0,192.4,0.40255705,HighJump
video_validation_0000205,194.4,196.2,0.16201647,HighJump
video_validation_0000205,197.2,199.0,0.006014332,HighJump
video_validation_0000205,209.1,209.3,0.004230186,HighJump
video_validation_0000205,212.1,212.6,0.48053113,HighJump
video_validation_0000205,213.9,216.5,0.742063,HighJump
video_validation_0000205,218.1,220.0,0.033307455,HighJump
video_validation_0000205,221.2,224.4,0.76830745,HighJump
video_validation_0000205,229.2,230.7,0.029863916,HighJump
video_validation_0000205,231.9,233.6,0.88129294,HighJump
video_validation_0000205,235.0,236.6,0.16322948,HighJump
video_validation_0000205,238.0,239.8,0.029010693,HighJump
video_validation_0000205,241.9,244.4,0.71925074,HighJump
video_validation_0000205,255.0,256.4,0.04424919,HighJump
video_validation_0000205,257.6,259.5,0.61294204,HighJump
video_validation_0000205,261.9,262.1,2.6114487e-05,HighJump
video_validation_0000205,266.2,267.5,0.1290152,HighJump
video_validation_0000205,268.5,270.3,0.047252156,HighJump
video_validation_0000205,271.8,274.2,0.9387276,HighJump
video_validation_0000205,278.1,280.1,0.71650106,HighJump
video_validation_0000205,281.5,283.2,0.023011131,HighJump
video_validation_0000205,284.8,286.7,0.18228139,HighJump
video_validation_0000205,288.4,290.6,0.7595547,HighJump
video_validation_0000205,292.3,294.3,0.7830783,HighJump
video_validation_0000205,297.3,297.7,0.049825214,HighJump
video_validation_0000205,298.9,299.0,0.538606,HighJump
video_validation_0000205,299.7,300.7,0.6936319,HighJump
video_validation_0000205,301.5,306.2,0.48804402,HighJump
video_validation_0000205,307.1,308.8,0.47012657,HighJump
video_validation_0000205,309.5,311.8,0.40569305,HighJump
video_validation_0000205,312.9,315.7,0.75716114,HighJump
video_validation_0000205,319.0,322.5,0.9342905,HighJump
video_validation_0000205,323.6,325.0,0.009575179,HighJump
video_validation_0000205,326.3,328.3,0.019597488,HighJump
video_validation_0000205,330.1,330.7,0.39100024,HighJump
video_validation_0000205,334.5,337.9,0.8000041,HighJump
video_validation_0000205,340.6,341.4,0.12680446,HighJump
video_validation_0000205,342.4,348.3,0.947239,HighJump
video_validation_0000205,349.1,351.5,0.8606323,HighJump
video_validation_0000205,353.3,355.2,0.0015628674,HighJump
video_validation_0000205,356.3,358.5,0.3245812,HighJump
video_validation_0000205,360.2,362.6,0.8546474,HighJump
video_validation_0000205,363.7,365.7,0.17982791,HighJump
video_validation_0000205,368.3,368.8,0.102763556,HighJump
video_validation_0000205,370.5,370.6,0.013532213,HighJump
video_validation_0000205,371.3,371.4,0.004004858,HighJump
video_validation_0000205,372.9,373.3,0.23952076,HighJump
video_validation_0000205,374.1,375.3,0.37913096,HighJump
video_validation_0000205,376.6,379.4,0.14258584,HighJump
video_validation_0000205,380.6,383.6,0.0037014917,HighJump
video_validation_0000205,384.3,386.9,0.54240954,HighJump
video_validation_0000205,388.0,401.2,0.05053415,HighJump
video_validation_0000205,403.1,409.9,0.0033107132,HighJump
video_validation_0000205,411.4,413.4,0.010195485,HighJump
video_validation_0000205,414.9,417.2,0.7295374,HighJump
video_validation_0000205,419.7,420.7,0.11666407,HighJump
video_validation_0000205,426.2,429.7,0.043461967,HighJump
video_validation_0000205,431.3,433.6,0.22254367,HighJump
video_validation_0000205,434.3,436.7,0.9670242,HighJump
video_validation_0000205,437.6,439.4,0.06422614,HighJump
video_validation_0000205,440.4,445.7,0.001951125,HighJump
video_validation_0000205,446.7,451.2,0.029640127,HighJump
video_validation_0000205,452.0,457.2,0.22794776,HighJump
video_validation_0000205,458.4,462.2,0.91018885,HighJump
video_validation_0000205,463.5,467.1,0.87298393,HighJump
video_validation_0000205,468.9,470.2,0.36044598,HighJump
video_validation_0000205,472.1,474.3,0.8962481,HighJump
video_validation_0000205,475.6,478.0,0.30240571,HighJump
video_validation_0000205,479.0,481.1,0.6563483,HighJump
video_validation_0000205,481.9,483.8,0.93036497,HighJump
video_validation_0000205,484.9,487.9,0.8979851,HighJump
video_validation_0000205,493.6,495.6,0.0026803578,HighJump
